,date,news,score
36,2023-01-04 14:46:35,"Title: Belkin's Apple Watch Series 8 Fast Charger tidies up the nightstand with discount to $51. Description: Amazon is now offering the Belkin Apple Watch Fast Charger for $50.99 shipped. Normally fetching $60, you’re looking at a rare chance to save at within $1 of our previous holiday mention last year. This is the third-best discount to date at $9 off, as well, and only the fourth overall markdown from Amazon. Designed to support…
",1
37,2023-01-04 16:35:31,"Title: Meta fined $600m by EU over ad practices. Description: The European regulator’s finding that Facebook illegally forced its users to effectively accept personalised ads is expected to have costly consequences for the tech group.
",-1
38,2023-01-04 17:04:05,"Title: Feeling The Wrath Of The Fed?. Description: There are some wild divergences inside of trade right now. Internals of the marketplace are completely fractured.
",0
39,2023-01-04 17:20:35,"Title: Samsung Launches Smart-Home Hub, Pushing Deeper Into Amazon Turf. Description: We've detected unusual activity from your computer network
",0
40,2023-01-04 20:15:38,"Title: Garmin Ltd. stock outperforms competitors on strong trading day. Description: Shares of Garmin Ltd. advanced 2.11% to $95.54 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...
",1
41,2023-01-04 20:19:27,"Title: Microsoft will benefit from ChatGPT, OpenAI in multiple ways — potentially at Google’s expense, analyst says. Description: Microsoft's investment in OpenAI will pay off in multiple ways, and the company stands to weather a downturn just as well as its large peers, an analyst said.
",1
42,2023-01-05 00:01:54,"Title: Chasing the scream: The Velvet Underground’s John Cale. Description: For the legendary singer-songwriter and master of subversion there are no solutions, just process.
",0
43,2023-01-05 02:12:27,"Title: JPMorgan Chase & Co. Analysts Give Apple (NASDAQ:AAPL) a $190.00 Price Target. Description: JPMorgan Chase & Co. set a $190.00 price objective on Apple (NASDAQ:AAPL – Get Rating) in a research report sent to investors on Monday morning, Borsen Zeitung reports. Several other research firms have also recently commented on AAPL. The Goldman Sachs Group reaffirmed a neutral rating and issued a $139.00 price target on shares of […]
",1
44,2023-01-05 05:22:17,"Title: Crypto’s Alpha Male Culture,Explained (Podcast). Description: Is crypto’s future tied to its alpha male past?
",0
45,2023-01-05 06:43:19,"Title: Vanguard says the outlook for the 60/40 model is looking rosier, but here’s the asset allocation it prefers the most. Description: Analysts at Vanguard say 2022 was just an aberration for a balanced portfolio model.
",1
46,2023-01-05 08:08:28,"Title: Piper Sandler Cuts Jamf (NASDAQ:JAMF) Price Target to $30.00. Description: Jamf (NASDAQ:JAMF – Get Rating) had its price objective dropped by investment analysts at Piper Sandler from $34.00 to $30.00 in a research note issued to investors on Thursday, The Fly reports. Piper Sandler’s price target would indicate a potential upside of 54.96% from the company’s current price. Several other equities analysts have also commented […]
",0
47,2023-01-05 09:24:20,"Title: Apple 'firmly remains' Wedbush's top pick, adds tech sector is 'overlooked'. Description: Apple (AAPL) is still Wedbush Securities top pick in technology, as the investment firm said on Thursday that the sector is being ""overlooked"" going into 2023.
",1
48,2023-01-05 10:50:13,"Title: Samsung's Consumer-Products Chief And Analysts Expect Demand Headwinds To Improve From 2H 2023. Description: Samsung Electronics Co, Ltd (OTC: SSNLF) consumer-gadgets Vice Chair and co-CEO Han Jong-hee hoped the current industry downturn that affected the company's profit trajectory would begin to improve in the second half of 2023. Han said Samsung planned to beat current market headwinds by strengthening its integration of connected devices and related software that previously lagged behind rivals like Apple Inc (NASDAQ: AAPL), the Wall Street Journal reported. ""A crisis usually creates a new opportu
",0
49,2023-01-05 13:04:47,"Title: T-Mobile US Analysts Cheer Its Preliminary Q4 Subscriber Numbers. Description:  
",1
50,2023-01-05 14:07:35,"Title: Microsoft's AI Chatbot Could Bring 21% In Gains For Stockholders, But Analysts Are Torn Over Cloud Biz. Description: Equity research firm Davidson is optimistic about the future of Microsoft (NASDAQ: MSFT).
",1
51,2023-01-05 15:03:38,"Title: T-Mobile and Delta Air Lines Join Forces to Deliver Free In-flight Wi-Fi. Description: Today, T-Mobile (NASDAQ: TMUS) and Delta Air Lines announced SkyMiles Members flying Delta, regardless of their wireless provider, can get fast, free 
",1
52,2023-01-05 15:53:21,"Title: Impact Podcast with John Shegerian Features Former Navy SEAL Ryan “Birdman” Parrott. Description: Ryan “Birdman” Parrott, former US Navy SEAL and Founder of American Extreme, is the featured guest this week on the Impact Podcast with John Shegerian
",0
53,2023-01-05 17:00:35,"Title: Top 5 4th Quarter Trades of Martin Capital Partners, LLC. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
54,2023-01-05 18:42:50,"Title: T-Mobile and Delta Air Lines Join Forces to Deliver Free In-flight Wi-Fi. Description: Today, T-Mobile (NASDAQ: TMUS) and Delta Air Lines announced SkyMiles Members flying Delta, regardless of their wireless provider, can get fast, free 
",1
55,2023-01-05 19:11:02,"Title: Netflix Inc. stock outperforms competitors on strong trading day. Description: Shares of Netflix Inc. inched 0.09% higher to $309.70 Thursday, on what proved to be an all-around grim trading session for the stock market, with the S&P...
",1
56,2023-01-05 19:15:49,"Title: Paramount Global Cl B stock outperforms market on strong trading day. Description: Shares of Paramount Global Cl B inched 0.86% higher to $18.66 Thursday, on what proved to be an all-around grim trading session for the stock market, with...
",1
57,2023-01-05 20:41:31,"Title: Traders who bet against stocks made a killing in 2022, as short sellers netted $300 billion. Description: Short holdings had a return of 30.8% in 2022 as the market slid.
",-1
58,2023-01-06 01:09:25,"Title: Apple's Mixed Reality Headset 'Behind Schedule,' Says Analyst — January Launch 'Unlikely'. Description: The delay in the development of Apple Inc.'s (NASDAQ: AAPL) highly-anticipated mixed reality headset could hamper the company's plans to hold a media event for the de
",-1
59,2023-01-06 03:55:14,"Title: Apple Pay Later: What's The Game Plan For Monetization?. Description: Apple’s ventures into financial services strive to better monetize its installed base. See why a ‘hold’ rating is assigned to AAPL stock.
",1
60,2023-01-06 06:19:29,"Title: You Could've Become a Millionaire With Just $1,000 Invested in This Warren Buffett Stock. Description: If you've ever wondered about the benefits of long-term investing, this story is for you.
",1
61,2023-01-06 07:37:26,"Title: Citi has just cut its rating on U.S. stocks to underweight. Here’s why and what it prefers.. Description: Citi's global strategy team looked around the world and decided to cut its recommendation on the U.S. to underweight from overweight.
",-1
62,2023-01-06 09:03:39,"Title: Eyes-on with Lumus Z-Lens, the mind-blowing future of AR glasses. Description: AR like you've never seen it before
",1
63,2023-01-06 11:02:33,"Title: Apple to build even more at Austin campus. Description: Here is how the Apple campus could look when totally finished, with about 3 million square feet. Construction began in November 2019 on the 133-acre site.
",1
64,2023-01-06 12:13:26,"Title: How to save money by canceling your unused subscriptions with just one app. Description: Here's how I used an app called Rocket Money to find and cancel unwanted subscriptions, setting me up to save nearly $1,235. 
",0
65,2023-01-06 14:58:24,"Title: Child care company to open Cary school near Apple campus; plans more Triangle expansion. Description: Preliminary site plans for a new day care center in Cary.
",1
66,2023-01-06 16:55:40,"Title: Apple Inc. stock outperforms market on strong trading day. Description: Shares of Apple Inc. rose 3.68% to $129.62 Friday, on what proved to be an all-around great trading session for the stock market, with the NASDAQ Composite...
",1
67,2023-01-06 17:21:27,"Title: 1 Warren Buffett Stock Down 27% to Buy in 2023. Description: Apple stock tumbled in 2022, but that has only made it more attractive.
",1
68,2023-01-06 19:15:01,"Title: Verizon shares log best six-day stretch since 2020. Description: The new year is bringing new momentum for Verizon Communications Inc.'s stock.
",1
69,2023-01-06 20:17:30,"Title: The Case for Holding—Not Selling—GE’s Healthcare Stock. Description: GE HealthCare Technologies is currently being valued at a discount to its peers, not surprising since it just started trading this past week. But for GE investors, the combination of GE HeathCare and the rest of GE is already a plus. 
",1
70,2023-01-07 05:38:21,"Title: The Valuation Argument To Own Google. Description: Google continues to deliver record results, yet the Tech Bust of 2022 crushed its stock quote. Read more to see why I see significant upside potential in Google stock.
",1
71,2023-01-07 08:06:21,"Title: Qualcomm Stock: Bear vs. Bull. Description: The mobile chipmaker could be a divisive investment in 2023.
",0
72,2023-01-07 11:34:24,"Title: It looks like we might never get an iPhone SE 4 from Apple. Description: The end of the road?
",-1
73,2023-01-07 15:41:14,"Title: Bulls And Bears Of The Week: Apple, Tesla, Netflix, Microsoft And A Critic Calls Bitcoin A 'Magnet For Idiots'. Description: Benzinga examined the prospects for many investors' favorite stocks over the last week — here's a look at some of our top stories. 
",1
74,2023-01-07 23:49:30,"Title: The Magic of Heat Pumps: Transforming Homes & Combating Climate Change. Description: Harvest Thermal is a company focused on electrifying home heating and hot water systems with its thermal storage heat pump technology.
",1
75,2023-01-08 06:18:29,"Title: What 2023 Holds for the Fight Against Climate Change. Description: We've detected unusual activity from your computer network
",0
76,2023-01-08 11:47:17,"Title: BMW's subscription feature menu now counts five add-ons in the U.S.. Description: BMW offers five features in the U.S. on a subscription basis, from Remote Engine Start to Driving Assistant Plus.
",1
77,2023-01-08 20:43:25,"Title: More mainland Chinese firms will take away market share from Taiwan iPhone suppliers: Investment firm. Description: ""China is doing quite well in pretty much everything, except semiconductors,"" said Kirkland Capital's CEO.
",1
78,2023-01-09 03:10:30,"Title: groundcover Launches OSS Cluster Map. Description: groundcover Launches OSS Cluster Map
",0
79,2023-01-09 05:17:42,"Title: Solana Is Trying to Break Its Ties With Bankrupt FTX (Podcast). Description: We've detected unusual activity from your computer network
",0
80,2023-01-09 07:00:44,"Title: Apple: Further Declines Likely. Description: Apple tumbled around 30% of its all-time-high market on March 30, 2022 during the ongoing bear market. See why I'm bearish on AAPL stock.
",-1
81,2023-01-09 07:53:18,"Title: Mortgages Rates Are Calming Down, House Prices Aren’t Yet. Description: We've detected unusual activity from your computer network
",0
82,2023-01-09 09:02:41,"Title: Infobip reveals the five most significant trends in customer experience and omnichannel communications for 2023. Description: Global cloud communications platform Infobip reveals its top five trends for customer experience and omnichannel communications for 2023. According to
",1
83,2023-01-09 09:47:55,"Title: Semiconductor Chips Applications Markets and Impact of Shortages, 2022-2027 with 2021 as the Base Year - ResearchAndMarkets.com. Description: The 
",1
84,2023-01-09 10:56:29,"Title: Tesla's Delivery Wait Times Go Up, China Wants To Secure License For Generic Version Of Pfizer's Paxlovid, India-Made iPhone Exports Surpass $2.5B: Today's Top Stories. Description: Bloomberg Apple's India-Made iPhone Exports Surpass $2.5B In 9 Months — Nearly Twice Previous Fiscal Year's Total Apple Inc (NASDAQ: AAPL) exported more than $2.5 billion worth of iPhones from India between April and December as the company diversified production amid supply disruptions in China. The total export of the Cupertino-based tech giant in the first nine months of the fiscal year ending March 2023 was almost twice the previous fiscal year's total. Goldman Sachs Reportedly Plans To Cut
",1
85,2023-01-09 11:54:38,"Title: Why Apple Was Rising Today. Description: On a good day for tech stocks, Bloomberg hinted that Apple's new AR/VR headset will be released in the next couple of months.
",1
86,2023-01-09 13:00:35,"Title: ARMSTRONG HENRY H ASSOCIATES INC Buys 4, Sells 1 in 4th Quarter. Description: GuruFocus Article or News written by insider and the topic is about: 
",1
87,2023-01-09 14:09:22,"Title: Those who invested in Apple (NASDAQ:AAPL) five years ago are up 208%. Description: When you buy a stock there is always a possibility that it could drop 100%. But on the bright side, you can make far...
",1
88,2023-01-09 15:58:16,"Title: What to Know When Your Client Gets Paid in Stock. Description: Some of your clients may receive a portion of their compensation in the form of stock. For this reason or others, some of your clients may find themselves…
",0
89,2023-01-09 16:41:21,"Title: Apple looking to wave goodbye to Broadcom chipset by 2025. Description: Apple is reportedly on track to drop Broadcom as a provider of one of it key iPhone chips.
",-1
90,2023-01-09 16:49:04,"Title: Adobe Inc. stock rises Monday, outperforms market. Description: Shares of Adobe Inc. advanced 2.77% to $341.98 Monday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...
",1
91,2023-01-09 18:37:55,"Title: Apple reportedly preparing to ditch Broadcom chips for in-house design: Bloomberg. Description: By Yasin Ebrahim
",1
92,2023-01-09 20:04:59,"Title: Broadcom stock dinged in final minutes on report Apple working on its own WiFi/Bluetooth chips. Description: Broadcom shares closed sharply lower Monday in the final minutes of trading following a report that Apple was working on its own WiFi and Bluetooth chips.
",-1
93,2023-01-09 22:42:31,"Title: Apple Senior Exec Helping Bolster Tech Giant's Sports Streaming, Services Said To Be Leaving. Description: Apple Inc (NASDAQ: AAPL) Vice-President of Services Peter Stern is reportedly leaving the tech giant. What Happened: Stern heads Apple’s services business which envelops News+, Fitness+, and iCloud+ along with other subscription services.
",-1
94,2023-01-10 02:52:41,"Title: World’s Biggest Chipmaker TSMC Misses Sales Forecasts as Demand Wanes. Description: Taiwan Semiconductor Manufacturing Co. recorded its first quarterly revenue miss in two years, signaling the global decline in electronics demand is starting to catch up with the chip giant.
",-1
95,2023-01-10 05:18:31,"Title: How Did Binance Come to Dominate Crypto? (Podcast). Description: We've detected unusual activity from your computer network
",0
96,2023-01-10 07:00:33,"Title: Apple Supplier TSMC's Q4 Revenue Growth Slows Amid Demand Softness But Comes Roughly In Line With Estimates. Description: Taiwan Semiconductor Manufacturing Company Limited (NYSE: TSM), on Tuesday, reported December quarter revenues that implied that the quarterly numbers came roughly in line with estimates. The topline growth, however,
",0
97,2023-01-10 08:02:08,"Title: Apple put buyer realizes 14% same-day gains. Description: Notable profits for the b... AAPL
",1
98,2023-01-10 08:50:05,"Title: iPhone 15 will reportedly miss out on this Apple-made upgrade. Description: iPhone 15 apparently won't get an Apple-designed Wi-Fi/Bluetooth chip or 5G modem
",-1
99,2023-01-10 09:23:20,"Title: Powell speech, Jefferies slump, Brazil arrests - what's moving markets. Description: By Geoffrey Smith
",0
100,2023-01-10 10:20:38,"Title: Playtika Holding Corp. (NASDAQ:PLTK) Shares Acquired by Harel Insurance Investments & Financial Services Ltd.. Description: Harel Insurance Investments & Financial Services Ltd. boosted its holdings in Playtika Holding Corp. (NASDAQ:PLTK – Get Rating) by 22.2% during the 3rd quarter, according to its most recent disclosure with the SEC. The firm owned 1,075,237 shares of the company’s stock after buying an additional 195,388 shares during the period. Harel Insurance Investments & […]
",1
101,2023-01-10 10:43:19,"Title: 12 Best Performing S&P 500 Stocks in the Last 5 Years. Description: In this article, we discuss 12 best performing S&P 500 stocks in the last 5 years. If you want to see more stocks in this selection, check out 5 Best Performing S&P 500 Stocks in the Last 5 Years. The S&P 500 Index is a primary stock market benchmark for the broader market. It tracks […]
",1
102,2023-01-10 11:29:17,"Title: Apple Chip Risk to Broadcom Isn’t Material, Says Analyst. Description: Bernstein analyst Stacy Rasgon estimates that even if Apple dropped Broadcom's connectivity-chip business, it would only minimally hurt earnings.
",1
103,2023-01-10 12:56:19,"Title: Taiwan Semiconductor: Not Worth the Price. Description: GuruFocus Article or News written by Jonathan Poland and the topic is about: Taiwan Semiconductor is one of Warren Buffett's holdings, but I don't think investors should follow Berkshire into this trade
",-1
104,2023-01-10 14:09:23,"Title: Could Apple WiFi chips just be a ploy to get a better deal from Broadcom?. Description: Broadcom shares fell on reports that Apple was working on its own RF chips, but one analyst wondered if it was all a negotiating ploy.
",0
105,2023-01-10 15:44:38,"Title: Tested: Form meets function with Shargeek’s transparent 130W STORM2 Slim power bank. Description: The new Shargeek STORM2 Slim power bank delivers a unique transparent design while also packing in 130W of charging output.
",1
106,2023-01-10 18:35:48,"Title: Stock market today: Dow shrugs off rising yields to close higher. Description: By Yasin Ebrahim
",1
107,2023-01-10 19:18:27,"Title: Best Buy Co. Inc. stock rises Tuesday, outperforms market. Description: Shares of Best Buy Co. Inc. rose 2.69% to $84.27 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...
",1
108,2023-01-10 19:23:14,"Title: Verizon Communications Inc. stock outperforms market on strong trading day. Description: Shares of Verizon Communications Inc. advanced 1.40% to $41.95 Tuesday, on what proved to be an all-around great trading session for the stock market, with...
",1
109,2023-01-10 21:02:41,"Title: U.S. judge rules Apple Watches infringed Masimo patent - medical device maker. Description: A U.S. judge ruled that Apple had infringed on one of Masimo Corp's pulse oximeter patents by importing and selling certain Apple Watches with light-based pulse oximetry functionality and components, Masimo said on Tuesday.
",-1
110,2023-01-11 01:28:35,"Title: Five Things You Need to Know to Start Your Day. Description: We've detected unusual activity from your computer network
",0
111,2023-01-11 05:48:52,"Title: Apple plans to start making in-house screens by 2024E, Bloomberg reports. Description: Apple (AAPL) plans to des... AAPL, SSNLF
",1
112,2023-01-11 06:55:51,"Title: There’s a big gap between how companies and the government measure profits. Historically, that’s been a bad sign for stocks. Description: One strategist highlights the big gap between how companies and the government measure corporate profits.
",-1
113,2023-01-11 07:47:38,"Title: iPhone Crash Detection fooled again — this time by winter activity. Description: Emergency services have flooded with false alarms in snowy U.S. states
",-1
114,2023-01-11 08:47:33,"Title: Elon Musk Is Unlikely to Be the Richest Person In the World Again. Description: We've detected unusual activity from your computer network
",-1
115,2023-01-11 09:26:16,"Title: The weird, fleshy Stem Projector is perfect for Cronenberg movie fans. Description: Video beamer is the latest device from former Kanye West collaborators Kano Computing
",0
116,2023-01-11 10:05:29,"Title: Apple introduces 'Apple Business Connect,' free tool for businesses. Description: Apple announced that it h... AAPL
",1
117,2023-01-11 10:34:07,"Title: Masimo (MASI) Gets Favorable Ruling in Apple Watch Patent Suit. Description: A U.S. Administrative Law Judge ruled that Apple watches infringe one of Masimo's (MASI) pulse oximeter patents. An import ban may follow for Apple watches.
",-1
118,2023-01-11 11:21:14,"Title: Bed Bath & Beyond Surges, Erasing Slump From Bankruptcy Warning. Description: We've detected unusual activity from your computer network
",1
119,2023-01-11 12:14:35,"Title: The iPhone Was Announced Sixteen Years Ago. Description: Sixteen years ago, Apple changed the world forever with the unveiling of the first iPhone.
",1
120,2023-01-11 13:03:27,"Title: Apple Is Making a Headset. Is It a Game Changer?. Description: Apple's rumored headset will get a lot of attention. What will its impact be?
",1
121,2023-01-11 16:06:48,"Title: Impact Podcast with John Shegerian Features Healthy Living Expert Dallas Kingsbury, MD. Description: Dallas Kingsbury, MD, Medical Director for Danford Works and for Fountain Life (Naples Center in Florida) and teaching assistant professor of Rehabili
",0
122,2023-01-11 17:14:24,"Title: Microsoft Corp. stock outperforms competitors on strong trading day. Description: Shares of Microsoft Corp. rose 3.02% to $235.77 Wednesday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...
",1
123,2023-01-11 17:17:26,"Title: HP Inc. stock falls Wednesday, underperforms market. Description: Shares of HP Inc. slumped 0.89% to $28.83 Wednesday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...
",-1
124,2023-01-11 18:00:50,"Title: Starbucks CEO Howard Schultz tells corporate workers to return to the office 3 days a week. Description: Starbucks corporate employees will be returning to the office at least three days by the end of the month.
",1
125,2023-01-11 19:23:18,"Title: Global economy 2023: COVID-19 turned global supply chains upside down – 3 ways the pandemic forced companies to rethink and transform how they source theirproducts. Description: By Nada R. Sanders, Northeastern University This is the sixth and final installment in our series on where the global economy is heading in 2023. It follows recent articles on industrial action…
",0
126,2023-01-11 21:26:44,"Title: TSMC Shares May Take Time to Recover From $417 Billion Rout. Description: We've detected unusual activity from your computer network
",-1
127,2023-01-12 02:08:16,"Title: Microsoft Surface Duo 3 redesign could be great news for foldable phones. Description: Microsoft may fix the Surface Duo's greatest flaw
",1
128,2023-01-12 04:38:25,"Title: Taiwan Semiconductor Braces for Downturn Despite Record Profit. Description: TSMC said its 2023 capital budget is set to be between $32 billion and $36 billion, down from 2022.  
",-1
129,2023-01-12 06:09:13,"Title: The Global War on Inflation Is Far From Over. Description: We've detected unusual activity from your computer network
",0
130,2023-01-12 07:02:18,"Title: Elon Musk’s Twitter Drives Even Its Early Employees to Mastodon. Description: We've detected unusual activity from your computer network
",0
131,2023-01-12 07:36:33,"Title: Best workstations of 2023: Powerful PCs for professionals. Description: TechRadar's best workstations for your enterprise fleet
",1
132,2023-01-12 08:23:33,"Title: Meta Quest Users Can Now Monitor Their Heart Rates During VR Workouts — But It's Not That Simple. Description:  
",1
133,2023-01-12 09:05:07,"Title: If You Can’t Beat ‘em, Join ‘em: 77% of Banks Feel Pressure to Collaborate With Fintechs That They View as a Threat to Their Existence. Description: Sopra Banking Software (SBS), the global fintech company creating a new breed of banks to power financial services in every industry, today announced 
",1
134,2023-01-12 10:19:16,"Title: Reputation Launches Integration with Apple Business Connect. Description: Reputation Launches Integration with Apple Business Connect
",1
135,2023-01-12 11:31:54,"Title: Avoid TSMC In Favor Of United Microelectronics Due To The Elevated Threat Level. Description: Price action from early August shows that UMC is the preferred choice than TSM, amid the escalation in the threat level. See here for a comparison between UMC and TSM.
",-1
136,2023-01-12 12:39:39,"Title: Colton Ryan & Anna Uzele Cast As Leads In Upcoming Broadway Musical ‘New York, New York’. Description: Broadway’s upcoming Kander & Ebb musical New York, New York has found its stars: Colton Ryan (Girl From The North Country) and Anna Uzele (Six). Producers Sonia Friedman and Tom Kirdahy a…
",0
