,date,news,score
20,2023-01-18 14:14:18,"Title: ‘Swagger’ Creator Explains Season 2's Time Jump To See Young Cast ""Navigate Their Way Through Adulthood"". Description: The second season of Swagger will debut on Apple TV+ in June. The streamer announced the news Wednesday, along with a few first look images of the cast (one is above, and the others are at the bott…
",0
21,2023-01-19 06:33:37,"Title: Apple Investors Have Reason To Cheer As iPhone's Share Of Global Smartphone Market Climbs To Record In Q4. Description: Apple Inc. (NASDAQ: AAPL) is scheduled to report its fiscal year 2023, first-quarter results on Feb.
",1
22,2023-01-19 17:47:22,"Title: iOS 16.3 launches next week — here are the new iPhone features. Description: A handful of new additions and bug fixes are headed to your iPhone
",1
23,2023-01-20 11:00:23,"Title: BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO Buys 1, Sells 4 in 4th Quarter. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
24,2023-01-22 08:04:23,"Title: Class-Clown Brands Are Trying to LoLz Us to Death. Description: We've detected unusual activity from your computer network
",0
25,2023-01-23 12:41:42,"Title: Sony WF-1000XM5: what we know so far and what we want to see. Description: Everything we want to see from the upcoming Sony WF-1000XM5 earbuds
",0
26,2023-01-23 19:39:34,"Title: DOJ poised to sue Google over digital ad market dominance - Bloomberg News. Description: The U.S. Justice Department is poised to sue Alphabet Inc's Google as soon as Tuesday regarding the company's dominance over the digital advertising market space, Bloomberg News reported on Monday, citing people familiar with the matter.
",-1
27,2023-01-24 10:49:31,"Title: Apple Closing WW Deal For John Carney's ‘Flora And Son’ After Spirited Sundance Auction; Pic Marks Breakout Turn For U2 Bono's Daughter Eve Hewson & Joseph Gordon-Levitt. Description: EXCLUSIVE: After a fierce bidding battle that followed the rousing premiere Sunday Sundance premiere, Apple is closing a deal for Flora and Son, the John Carney-directed film that stars Eve Hewson,…
",1
28,2023-01-25 04:26:31,"Title: Apple lobbying spend hit new record last year, as it fought antitrust legislation. Description: Last year saw a record Apple lobbying spend, as the company sought to fight the threat of antitrust legislation, according to public disclosures. Apple’s spend was part of an “incredible onslaught of…
",-1
29,2023-01-25 17:11:25,"Title: Trend Micro Premium Security for Mac review. Description: Trend Micro Premium Security offers good protection for your Mac but scan times could be faster
",0
30,2023-01-26 13:00:47,"Title: Most Active Equity Options For Midday - Wed., Jan. 26. Description: Here are the most active equity options for midday.
",0
31,2023-01-27 09:43:33,"Title: This mini travel power bank charges your Apple Watch on the go from just $12.50 Prime shipped. Description: NHCASURUE Direct (100% positive feedback int he last 12 months) is now offering a deep deal on its Ultra-Compact Apple Watch Travel Power Bank Charger from $12.59 depending on the color. The discount applies during checkout, or you can use code 40WYH2X90114. Shipping is free for Prime members or in order over $25. Regularly $24,…
",1
32,2023-01-28 11:16:16,"Title: Best of 9to5Toys: Apple Watch Series 7 45mm GPS + Cellular $329, Galaxy Z Flip 4 $839, more. Description: In this week’s Best of 9to5Toys: Apple Watch Series 7 45mm GPS + Cellular $329, Samsung Galaxy Z Flip 4 $839, M2 Mac mini from $549, and much more… While the Apple Watch Series 7 might be previous-generation at this point, it’s still a solid choice for your wrist-based wearable. Sporting all-day battery, a similar…
",1
33,2023-01-30 07:20:36,"Title: Time to short Goldilocks? Why this major bank’s strategist is now turning cautious.. Description: Any investor out there who isn't nervous, perhaps should recheck his gut, says our call of the day, from Standard Chartered's global head of research, Eric...
",-1
34,2023-01-31 07:01:53,"Title: This newsletter editor has been recommending stocks and bonds this year and says the rally has room to run. Description: Our contrarian call of the day from founder and editor-in-chief of The Kobeissi Letter, Adam Kobeissi is not buying any of the market angst on Wall Street...
",1
35,2023-01-31 17:34:25,"Title: TechInsights: Leading Analysts to Participate in MWC Barcelona 2023. Description: TechInsights’ market and technology analysts will be on-site at GSMA Mobile World Congress (MWC) in Barcelona, Spain, from February 27 to March 2, 202
",0
36,2023-02-01 09:37:24,"Title: Using Apple AirTag To Track Your Dog? Dangers May Outweigh Benefits. Description:  
",0
37,2023-02-01 19:01:33,"Title: BANK OF MONTREAL /CAN/ Buys 1, Sells 4 in 4th Quarter. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
38,2023-02-02 12:12:28,"Title: Grab a refurb Yamaha ATS-2090 2.1-Ch. Soundbar System marked down to $160. Description: The official Woot Amazon storefront is currently offering the refurbished Yamaha ATS-2090 2.1-Channel Soundbar System for $159.99 shipped. With a new model costing as much as $350, this is matching the lowest price we’ve tracked for a new condition soundbar. Otherwise, today’s deal comes within $10 of the all-time low we’ve seen for a refurbished…
",1
39,2023-02-02 19:41:01,"Title: Adobe Inc. stock rises Thursday, outperforms market. Description: Shares of Adobe Inc. rose 2.16% to $392.23 Thursday, on what proved to be an all-around mixed trading session for the stock market, with the S&P 500 Index...
",1
40,2023-02-03 07:19:17,"Title: Apple Stock Falls After Earnings. Description: Apple reported disappointing earnings results.
",-1
41,2023-02-03 16:58:25,"Title: Tech stocks just finished a five-week rally — the longest stretch since market peak in Nov. 2021. Description: Cost cuts have replaced growth on Wall Street's checklist, and tech executives are being celebrated for efficiency over innovation.
",-1
42,2023-02-05 21:00:24,"Title: Apple’s Latest iPhones Sell at Rare $100-Plus Discounts in China. Description: Apple Inc.’s latest iPhones are selling at discounts of more than $100 in China, an unusually steep price cut just months after launch that suggests dwindling demand for even its highest-end devices.
",-1
43,2023-02-06 13:49:14,"Title: AppLovin Is Vulnerable To Hyper-Casual Headwinds, Further Hampered By Google's Ad Restrictions, Analyst Says. Description:  
",-1
44,2023-02-07 06:16:47,"Title: Beltone Expands its Award-Winning Beltone Achieve™ Hearing Aid Portfolio with Four Additional Styles including a New miniRIE. Description: Beltone Expands its Award-Winning Beltone Achieve™ Hearing Aid Portfolio with Four Additional Styles including a New miniRIE
",0
45,2023-02-07 20:39:55,"Title: Snap Inc. stock rises Tuesday, still underperforms market. Description: Shares of Snap Inc. rose 1.16% to $12.21 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the NASDAQ Composite...
",1
46,2023-02-08 15:47:26,"Title: Impact Podcast with John Shegerian Features ESG Today’s Mark Segal. Description: Mark Segal, Founder & CEO of ESG Today, is the featured guest this week on the Impact Podcast with John Shegerian. The show is hosted by Shegerian
",0
47,2023-02-09 12:34:24,"Title: The Galaxy S23 should've followed the lead of... Lenovo and OnePlus?!. Description: The Galaxy S23 just didn't give me the things I require
",-1
48,2023-02-10 09:44:26,"Title: Score a 120Hz Apple AirPlay 2 VIZIO OLED Smart 4K TV today at $998 shipped ($500+ off). Description: Walmart is now offering the VIZIO 65-Inch OLED Premium 4K UHD HDR Smart TV down at $998 shipped. Originally $2,500, this model regularly fetches $1,500 at Walmart and is now over $500 off the going rate. Today’s deal is also well below the $1,398 Amazon low and the best price we can find. Anytime you…
",1
49,2023-02-12 05:26:25,"Title: This 1 Key Figure Shows Apple Stock's Growth Potential. Description: Device sales may get the headlines, but there's something else driving Apple's profit machine.
",1
50,2023-02-13 13:15:43,"Title: Outlook on the Podcasting Global Market to 2030 - Featuring Amazon, Apple, Entercom Communications and iHeartMedia Among Others - ResearchAndMarkets.com. Description: The 
",1
51,2023-02-14 10:14:30,"Title: Today's best Mac and iOS app deals: Tacoma, Scythe, iWriter Pro, SkySafari 7 Plus, more. Description: We have now collected all of Tuesday’s best Mac and iOS app deals into one handy list for you courtesy of Apple’s digital storefronts. Just be sure to also check out the first discount in months on Apple’s AirPods Max as well as this deal on Apple’s Magic iPad Keyboard and more right here. On…
",1
52,2023-02-15 03:03:36,"Title: Top 5 4th Quarter Trades of BRIDGES INVESTMENT MANAGEMENT INC. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
53,2023-02-15 17:44:23,"Title: meross’ 3-way HomeKit smart dimmer switch kit adds voice control to your lighting at $46. Description: The official meross Amazon storefront is offering its 3-way HomeKit Smart Dimmer Switch Kit for $45.99 shipped once you clip the on-page coupon. Down from $56, today’s deal marks the best price that we’ve seen since the holiday season. In fact, it’s the first sale in months, as the last time this switch fell in…
",1
54,2023-02-16 11:49:31,"Title: 9to5Toys Daily: February 16, 2022 – iPad Air 5 $99 off, Apple Watch SE 2 from $219, more. Description: Listen to a recap of the best deals and news from 9to5Toys each day at noon. 9to5Toys Daily is available on iTunes and Apple Podcasts, Google Play, or through our dedicated RSS feed. New episodes of 9to5Toys Daily are recorded every weekday. Subscribe to our podcast in iTunes/Apple Podcast or your favorite podcast player to guarantee new episodes are…
",1
55,2023-02-17 07:06:56,"Title: Mercuryo partners with ConsenSys to offer seamless crypto purchases within MetaMask. Description: Mercuryo partners with ConsenSys to offer seamless crypto purchases within MetaMask
",1
56,2023-02-18 01:03:42,"Title: Top 5 4th Quarter Trades of MOGY JOEL R INVESTMENT COUNSEL INC. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
57,2023-02-20 17:01:26,"Title: PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO Buys 4, Sells 1 in 4th Quarter. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
58,2023-02-21 17:01:22,"Title: Top 5 4th Quarter Trades of PRIO WEALTH LIMITED PARTNERSHIP. Description: GuruFocus Article or News written by insider and the topic is about: 
",0
59,2023-02-22 14:53:24,"Title: Apple’s new M2 Pro Mac mini sees first discount at Amazon with $50 in savings, more from $579. Description: First launching at the start of the year, Amazon is now offering some of the first chances to save on the all-new M2 Mac mini. Headlined by the elevated M2 Pro configuration with even better performance packed into that same beloved build, you can bring home the 16-core/512GB/16GB model for $1,249.99 shipped. That’s down $49…
",1
60,2023-02-23 12:49:24,"Title: Warren Buffett's Early Letters: 1983. Description: GuruFocus Article or News written by The City Letter and the topic is about: Investment lessons from Berkshire Hathaway's letters to shareholders
",1
61,2023-02-24 09:19:27,"Title: ""Ukraine: past, present and future"" an in-depth look at the Russian invasion of Ukraine one year after the start of the conflict. Description: One year after the start of the Russian offensive in Ukraine, HITN will dedicate its February 26 programming to raise awareness and promote a better u
",0
62,2023-02-25 11:37:14,"Title: Samsung's Z Fold 5 and Z Flip 5 to get waterproofing and better hinges. Description: Here comes the waterdrop
",1
63,2023-02-27 09:21:35,"Title: BingX Announces Partnership With Mercuryo for Smarter Digital Payments. Description: BingX Announces Partnership With Mercuryo for Smarter Digital Payments
",1
64,2023-02-28 07:46:29,"Title: Apple Charges Revised by Regulators in Music-Streaming Case. Description: The antitrust probe, sparked by a complaint from rival Spotify, dates back almost two years and centers around the alleged dominance of the tech company's App Store.
",-1
65,2023-02-28 21:40:18,"Title: iPhone 15's Rumoured USB-C Cables Might Come With A Big Catch, Says Apple Leaker. Description: Apple Inc (NASDAQ: AAPL) doesn't look like it's willing to let go of its ""closed garden"" policy even though leaked reports indicate it might finally scrap its
",-1
66,2023-03-01 16:25:15,"Title: TikTok’s screen time limit for teens: How it works, and how to get around it. Description: TikTok says it's promoting conversations about 'digital well-being' in its new 60-minute screen limit for teens
",0
67,2023-03-02 10:17:16,"Title: Tesla Stock Drops. Its Analyst Meeting Lacked One Important Thing.. Description: The electric-vehicle maker Tesla hosted a highly anticipated analyst and investor meeting on Wednesday evening. Now Wall Street is weighing in on what it heard.
",-1
68,2023-03-03 05:24:13,"Title: Apple will now let developers compare their apps to rivals. Description: Developers can now match their work to competitors
",1
69,2023-03-03 18:25:47,"Title: Netflix Inc. stock rises Friday, still underperforms market. Description: Shares of Netflix Inc. rose 1.06% to $315.18 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...
",1
70,2023-03-06 03:01:47,"Title: My 5 biggest questions for Ted Lasso season 3. Description: I 'BELIEVE' that Ted Lasso season 3 should deliver some answers
",0
71,2023-03-06 15:35:34,"Title: All-weather stocks that can outperform in any economic 'landing,' according to Evercore ISI. Description: If the U.S. enters a recession or the Fed achieves a soft landing, these names should outperform in either scenario, Evercore ISI said in a note to clients.
",1
72,2023-03-07 09:05:35,"Title: Tagger Media Expands into Middle East and India Following Successful Growth in EMEA and Latin America. Description: Tagger Media announces its expansion into the Middle East and India through an exclusive partnership with YAAP.
",1
73,2023-03-08 06:34:30,"Title: Five Things You Need to Know to Start Your Day. Description: 
",0
74,2023-03-08 20:03:57,"Title: Walt Disney Co. stock rises Wednesday, outperforms market. Description: Shares of Walt Disney Co. inched 0.24% higher to $99.30 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the...
",1
75,2023-03-09 18:05:53,"Title: Jobs report, Apple meeting, Treasury budget: 3 things to watch. Description: By Liz Moyer
",0
76,2023-03-10 18:05:29,"Title: ChatGPT touches down on smartwatches – and it looks like a sci-fi dream. Description: The feature gives out fitness advice and a daily health report
",1
77,2023-03-13 10:44:37,"Title: Apple Inc. (AAPL) Is a Trending Stock: Facts to Know Before Betting on It. Description: Recently, Zacks.com users have been paying close attention to Apple (AAPL). This makes it worthwhile to examine what the stock has in store.
",1
78,2023-03-14 09:03:34,"Title: Apple Bulls Are Looking for a Catalyst. Its VR Headset Launch Could Be Key.. Description: Analysts say a headset launch in the summer would be a prime candidate to “move the needle” on Apple stock.  
",1
79,2023-03-15 05:14:23,"Title: Apple Supplier Foxconn Guides To Flat Q1 After COVID-19 Disruptions Hurt Margins In December Quarter. Description: Apple Inc.
",-1
80,2023-03-15 19:01:17,"Title: Microsoft Corp. stock outperforms market on strong trading day. Description: Shares of Microsoft Corp. rose 1.78% to $265.44 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...
",1
81,2023-03-16 13:49:58,"Title: Research Analysts' New Coverage for March 16th (A, AAL, AAMC, AAN, AAOI, AAON, AAP, AAPL, AAT, AAU). Description: Research Analysts’ new coverage for Thursday, March 16th: StockNews.com assumed coverage on shares of Agilent Technologies (NYSE:A). StockNews.com issued a strong-buy rating on the stock. StockNews.com began coverage on shares of American Airlines Group (NASDAQ:AAL). They issued a hold rating on the stock. StockNews.com began coverage on shares of Altisource Asset Management (NYSEAMERICAN:AAMC). StockNews.com issued […]
",1
82,2023-03-17 10:19:40,"Title: Best Buy launches weekend sale with $200 off M2 MacBook Pro, Segway EVs, much more. Description: Best Buy is heading into the weekend today by launching its latest 3-day sale. Delivering the kind of savings we typically only seen on holiday weekends, the retailer is dishing out some of the best discounts to date across Apple’s latest MacBooks, iPads, and accessories, alongside TVs, electric vehicles, and so much more. You’ll also…
",1
83,2023-03-19 14:22:32,"Title: Top 8 Stocks To Profit From Rising Interest Rates. Description: The US Federal Reserve raises interest rates when the market is growing too fast, which is what has been happening over the past year. Here are some stocks to help you answer the question of how to profit from rising interest rates.
",1
84,2023-03-20 23:12:04,"Title: Trading Stocks: SP500 Elliott Wave Analysis. Description: Trading Strategies: Day traders can continue to trade higher in the next session.
",1
85,2023-03-21 18:13:22,"Title: Discover Financial Services stock outperforms competitors on strong trading day. Description: Shares of Discover Financial Services advanced 4.82% to $98.34 Tuesday, on what proved to be an all-around great trading session for the stock market, with...
",1
86,2023-03-22 16:53:35,"Title: Hewlett Packard Enterprise Co. stock falls Wednesday, underperforms market. Description: Shares of Hewlett Packard Enterprise Co. shed 2.17% to $14.43 Wednesday, on what proved to be an all-around grim trading session for the stock market, with...
",-1
87,2023-03-23 12:25:16,"Title: Real Life 'Ted Lasso'? Apple May Get Into English Football - Just Not AFC Richmond. Description:  
",1
88,2023-03-24 07:03:26,"Title: Forget Zoom, WhatsApp just increased its video call limit on Windows. Description: WhatsApp for Windows has better parity with the mobile app
",1
89,2023-03-25 11:01:29,"Title: Tesla's Aggressive Price Cuts Bite Rivals, Lucid Teams Up With Apple, Ford Teases 'Revolutionary' Next-Gen EV Truck And More: Biggest EV Stories Of The Week. Description: Electric vehicle stocks closed the week ending March 24 on a mixed note, despite the positive weekly performance by the broader market. Tesla, Inc.
",1
90,2023-03-27 11:51:17,"Title: New MacStealer malware steals iCloud Keychain data and passwords — how to stay safe. Description: This info-stealing malware is still a work in progress but it’s already quite dangerous
",-1
91,2023-03-28 07:55:04,"Title: XL8 INTEGRATES ZIXI, ENHANCING GLOBAL REACH OF CONTENT. Description: XL8 INTEGRATES ZIXI, ENHANCING GLOBAL REACH OF CONTENT
",1
92,2023-03-28 19:46:14,"Title: Regal Parent Cineworld Expects Bids For Theaters Outside US/UK, Says Plan To Exit Chapter 11 Nearly Ready. Description: An attorney for bankrupt movie theater chain Cineworld said today it has “several” interested parties eyeing its business in “rest of world” — meaning Europe outside the UK, and Israel —…
",1
93,2023-03-29 13:14:19,"Title: The U.S. Consumer Is Hitting A Brick Wall, Negatively Impacting Discretionary Stocks. Description: There are growing signs that the U.S. consumer is tapped out due to inflation and negative real wage growth. This will undoubtedly hit consumer discretionary stocks in the near future.
",-1
94,2023-03-30 07:07:16,"Title: 1 Red Flag for Apple In 2023, and 1 Green Flag. Description: Apple's soon-to-be-launched mixed reality headset is reportedly causing internal friction at the company.
",-1
95,2023-03-30 17:52:38,"Title: Synchrony Financial stock underperforms Thursday when compared to competitors. Description: Shares of Synchrony Financial slumped 0.35% to $28.55 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the...
",-1
96,2023-03-31 18:57:26,"Title: Apple wins reversal of $502 mln VirnetX patent infringement verdict. Description: Apple Inc on Friday convinced a U.S. appeals court to throw out a $502 million verdict for patent licensing company VirnetX Inc in a long-running fight over internet privacy technology.
",1
97,2023-04-03 06:31:24,"Title: Better Buy: Roku vs. Netflix. Description: Which streaming media stock has a better shot at a comeback this year?
",0
98,2023-04-03 21:22:36,"Title: Explorers Podcast: Sarama builds momentum since unlocking near-surface, high-grade gold at its Sanutura Project. Description: Sarama Resources is a West African gold explorer and developer focused on establishing a new mining district in Burkina Faso.
",1
99,2023-04-04 17:40:00,"Title: Walt Disney Co. stock outperforms competitors despite losses on the day. Description: Shares of Walt Disney Co. shed 0.19% to $99.57 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...
",1
100,2023-04-05 12:52:25,"Title: Elon Muskand the OODALoop. Description: 
",0
101,2023-04-06 06:49:49,"Title: Bitcoin has been boosted by the banking crisis — and these two other factors, says JPMorgan strategist. Description: A JPMorgan strategist pins bitcoin's gains this year to three reasons, including the bank system turmoil.
",1
102,2023-04-07 05:36:48,"Title: iOS 17 rumored to bring major changes to the Control Center. Description: We're ready for it
",1
103,2023-04-10 00:26:29,"Title: Baidu Sues Apple And 'Relevant' Developers Over Fake 'Ernie Bot' Apps. Description:  
",-1
104,2023-04-10 16:37:55,"Title: Microsoft Corp. stock outperforms competitors despite losses on the day. Description: Shares of Microsoft Corp. shed 0.76% to $289.39 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...
",1
105,2023-04-11 09:21:08,"Title: OtterBox Suits up for Spring with Cute New Exclusive Cases. Description: OtterBox Suits up for Spring with Cute New Exclusive Cases
",1
106,2023-04-12 07:36:46,"Title: Should Vanguard Large-Cap ETF (VV) Be on Your Investing Radar?. Description: Style Box ETF report for VV
",0
107,2023-04-13 00:14:26,"Title: Apple Triples India iPhone Output to $7 Billion in China Shift. Description: 
",1
108,2023-04-13 12:46:24,"Title: Is Apple's Buy Now Pay Later worth it?. Description: Apple Pay Later is a new Buy Now Pay Later (BNPL) service by Apple and can be a good choice for Apple users seeking convenience — if used responsibly.
",1
109,2023-04-14 08:15:56,"Title: Satechi’s Dock5 charging station powers your entire Apple everyday carry at $48 (Save 20%). Description: Amazon currently offers Satechi’s Dock5 Charging Station for $47.99 shipped. Down from the usual $60 price it fetches these day, you’re now looking at 20% in savings and a match of the best price in 2023. This is an all-around rare chance to save on Amazon, but matching our previous mention from a sitewide Satechi…
",1
110,2023-04-15 15:05:19,"Title: 'The Reluctant Traveler's Eugene Levy On How Series Has Helped Him Grow: ""I Am Doing Things I Would Never, Ever Have Done"" - Contenders TV. Description: Eugene Levy revealed to the crowd at Deadline’s Contenders Television awards-season event how he told Apple TV+ he was not the right person to host a travel show. “I made my point ̵…
",0
111,2023-04-17 10:15:08,"Title: Apple launches savings account with 4.15% interest rate. Description: Apple on Monday said its Apple Card savings account is now available to users with 4.15% annual percentage yield.
",1
112,2023-04-17 19:58:27,"Title: I think the Vanguard MCSI Index International Shares ETF (VGS) is a no-brainer diversification buy. Here’s why. Description: I think there’s a simple way to diversify an ASX portfolio of any size – adding the Vanguard MCSI Index International Shares ETF (ASX: VGS).
",1
113,2023-04-18 12:31:47,"Title: Goldman has its fingers in the wrong pies. Description: Rising interest rates have been a gift to big U.S. banks – except Goldman Sachs . The Wall Street firm reported a 5% year-on-year drop in revenue on Tuesday, as trading and investment banking fees sagged from their levels a year ago. Boss David Solomon is reshaping the firm, but for now Goldman has to earn its money the hard way.
",-1
114,2023-04-19 07:42:14,"Title: Nearly half of business bosses think AI will replace humans. Description: What’s in store for us humans? Not much, some bosses say
",-1
115,2023-04-19 17:44:27,"Title: Chris Evans Sees Green in Olive Suede Vinny's Loafers at 'Ghosted' Premiere. Description: The actor smoothly paired neutral and tonal hues on the red carpet.
",0
116,2023-04-20 11:23:17,"Title: Tribeca Festival TV Lineup: Steven Soderbergh's 'Full Circle', 'Horror Of Dolores Roach', 'Walking Dead: Dead City', 'Outlander' & More. Description: The 2023 Tribeca Festival has announced its lineup of world premieres of new and returning television, including the world premieres of Steven Soderbergh’s Max series Full Circle ab…
",1
117,2023-04-21 09:08:14,"Title: Inside an Oil Scheme That Cost Venezuela Billions. Description: 
",-1
118,2023-04-22 12:50:30,"Title: iOS 17 biggest changes just tipped — and there’s bad news. Description: Rumor is third-party app stores will be a Europe-only feature
",-1
119,2023-04-24 11:13:32,"Title: No Fear Recession. Description: When there is no follow-through selling (and even on reasons good enough it gets rejected as if the market had no fear of recession), the buyers can continue grinding higher before meeting resistance first at 4,188, and then 4,209 on the S&P 500.
",1
120,2023-04-25 07:39:42,"Title: Should Schwab 1000 Index ETF (SCHK) Be on Your Investing Radar?. Description: Style Box ETF report for SCHK
",0
121,2023-04-25 21:30:35,"Title: Adam Aron “Relaxed & Confident” On AMC's Future; Unveils Branded AMC Entertainment Visa Card - CinemaCon. Description: AMC Entertainment chief executive Adam Aron said a booming box office and sharp pivot to theatrical by studios and streamers makes him “as relaxed and confident about AMC future as I possibly can b…
",1
122,2023-04-26 18:26:10,"Title: Sen. Warner urges tech to prioritize AI security. Description: Democratic Sen. Mark Warner of Virginia on Wednesday urged tech leaders to prioritize security in their rush to bring AI products and services to market....
",0
123,2023-04-27 12:45:04,"Title: 10 Best Dividend ETFs in 2023. Description: In this article, we will take a look at the 10 best dividend ETFs in 2023. To see more such companies, go directly to 5 Best Dividend ETFs in 2023. Dividend stocks remain in the limelight as investors dig in for a long period of uncertainty amid the Federal Reserve’s fight against inflation. While upbeat […]
",1
124,2023-04-28 09:31:34,"Title: Crypto wallets are being hit by a new Mac infostealer. Description: Malware is being sold on Telegram for a thousand dollars per month
",-1
125,2023-04-29 07:20:19,"Title: These 3 Companies Are Too Dependent On Apple. Description: Cirrus Logic, Skyworks Solutions, and Lumentum can't afford to lose Apple's business.
",-1
126,2023-05-01 08:42:32,"Title: Here are Monday's biggest analyst calls: Apple, JPMorgan, Zillow, General Motors, Exxon, Tesla & more. Description: BofA expressed concern ahead of Apple's earnings. GM got a big upgrade from Morgan Stanley. 
",-1
127,2023-05-01 19:38:24,"Title: US judge declares mistrial in Apple-Masimo smartwatch trade secrets fight. Description: A U.S. judge in California on Monday declared a mistrial in Masimo Corp's potential billion-dollar smartwatch trade secret lawsuit against Apple Inc after jurors failed to reach a unanimous verdict, multiple media outlets reported.
",0
