,date,news,score
63,2023-02-27 09:16:41,"Title: Apple pays $12.1 mln fine for alleged app market abuse in Russia - Antimonopoly Service. Description: U.S. tech giant Apple has paid a 906 million rouble ($12.12 million) fine in a Russian antitrust case alleging abuse of its dominance in the mobile apps market, Russia's Federal Antimonopoly Service (FAS) said on its Telegram channel on Monday.
",-1
64,2023-02-28 07:32:58,"Title: Is WisdomTree U.S. LargeCap ETF (EPS) a Strong ETF Right Now?. Description: Smart Beta ETF report for EPS
",0
65,2023-02-28 20:12:38,"Title: Apple supplier Foxlink says working to resume production after India fire. Description: Taiwanese Apple Inc supplier Foxlink said on Wednesday it is working hard to resume production following a fire at a plant in southern India that halted operations at the maker of iPhone charging cables.
",1
66,2023-03-01 16:11:10,"Title: SciPlay Reports Record Results for the Fourth Quarter and Full Year 2022. Description: SciPlay Reports Fourth Quarter and FY 2022 Results
",1
67,2023-03-02 10:11:35,"Title: Pluto TV is adding a ton of free TV, including two huge channels. Description: Pluto gets a prize fighter and the Sailor Scouts
",1
68,2023-03-03 05:17:15,"Title: Warren Buffett's Latest $2.9 Billion Buy Brings His Total Investment in This Stock to $66 Billion in 4 Years. Description: This is, without a doubt, the Oracle of Omaha's favorite stock to buy -- and it's not Apple or Chevron.
",1
69,2023-03-03 18:25:44,"Title: Microsoft Corp. stock rises Friday, outperforms market. Description: Shares of Microsoft Corp. rose 1.66% to $255.29 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...
",1
70,2023-03-06 01:31:35,"Title: Apple may launch mixed reality device this year — but we're not scared, HTC CEO says. Description: Apple will likely launch a mixed reality product ""very soon"" — potentially as soon as this year, HTC CEO and co-founder Cher Wang told CNBC.
",1
71,2023-03-06 15:32:40,"Title: Midday movers: Norfolk Southern, Apple, Tesla and more. Description: By Liz Moyer
",0
72,2023-03-07 09:05:24,"Title: Sonos officially launches Era 100 and Era 300 speakers – here are the details. Description: All-new multi-room speakers finally unveiled, confirming Bluetooth and USB-C line-in, plus Dolby Atmos Spatial Audio support for Era 300
",1
73,2023-03-08 05:40:29,"Title: S&P 500 Settles Sharply Lower Following Powell Remarks, Market Volatility Increases. Description: The S&P 500 settled lower on Tuesday as investors digested Federal Reserve Chairman Jerome Powell’s remarks. All three major stock indices dropped more than 1% at the close on Tuesday.
",-1
74,2023-03-08 20:03:47,"Title: Discover Financial Services stock falls Wednesday, underperforms market. Description: Shares of Discover Financial Services slumped 0.71% to $110.60 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with...
",-1
75,2023-03-09 17:41:28,"Title: 3 Hot Stocks for Tomorrow: Thursday Predictions for AAPL, ULTA, AMZN. Description: Apple and Ulta Beauty are two of the stocks to watch from our hot stocks for tomorrow list, while the SXSW Festival contains a few more.
",1
76,2023-03-10 17:52:20,"Title: Pro Picks: Watch all of Friday's big stock calls on. Description: A recap of Friday's best stock picks on CNBC.
",0
77,2023-03-13 10:11:30,"Title: Cashback, reward apps helping Canadians save, but where is the data going?. Description: Many of the apps make money from contracts with retailers and brands wanting to trigger purchases, reward loyal customers and learn more about how specific demographics shop.
",0
78,2023-03-14 08:55:27,"Title: United States Gift Card and Incentive Card Market Report Q1 2023: Increased Adoption to Incentivize Employees Working Remotely - ResearchAndMarkets.com. Description: The 
",1
79,2023-03-15 05:05:36,"Title: NFT Fans Say2023 Is Looking Up After Rocky 2022 (Podcast). Description: 
",1
80,2023-03-15 19:01:07,"Title: Meta Platforms Inc. stock outperforms competitors on strong trading day. Description: Shares of Meta Platforms Inc. rose 1.92% to $197.75 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the NASDAQ...
",1
81,2023-03-16 13:29:09,"Title: 26 Companies that Donate to Nonprofits. Description: In this piece, we will take a look at the 26 companies that donate to nonprofits. For more companies, head on over to 5 Companies that Donate to Nonprofits. Corporate greed is always a popular topic in the press. And, firms are to blame for some extent as well. There are well known examples of […]
",0
82,2023-03-17 10:09:19,"Title: NYSE FANG+ index heads for best week in a year — led by AMD and Meta. Description: Big tech stocks are outperforming this week on the back of a sharp pullback in bond yields. 
",1
83,2023-03-19 13:42:20,"Title: Why Apple, Warner Bros. Discovery, and AMD Are No-Brainer Buys Right Now. Description: The stock prices of these companies have been climbing in 2023, but each remains nowhere near its full potential.
",1
84,2023-03-20 22:56:15,"Title: Peace of cake and a slice of heaven at Sandy Bake Shop in Balmain. Description: Forget the circus, simple is the
",0
85,2023-03-21 18:12:34,"Title: Best Buy Co. Inc. stock underperforms Tuesday when compared to competitors. Description: Shares of Best Buy Co. Inc. dropped 0.46% to $77.77 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P...
",-1
86,2023-03-22 16:53:34,"Title: Microsoft Corp. stock outperforms market despite losses on the day. Description: Shares of Microsoft Corp. slumped 0.54% to $272.29 Wednesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...
",0
87,2023-03-23 12:18:31,"Title: Apple Considers Bidding for English Football Streaming Rights. Description: Apple Inc. is considering bidding for the streaming rights to a range of English football games, according to people familiar with the situation, a move that would step up its sports ambitions and increase competition with Amazon.com Inc.’s Prime Video.
",1
88,2023-03-24 07:03:22,"Title: 7 new shows and movies to watch this weekend on Netflix, HBO Max and Hulu (March 24-26). Description: The best shows and movies to watch this weekend include Succession, Yellowjackets and Great Expectations
",1
89,2023-03-25 11:01:19,"Title: How to choose your next headphones: earbuds, over-ear, noise-cancelling, more. Description: Your guide to finding the best headphones for you
",0
90,2023-03-27 11:43:28,"Title: Apple TV 4K gets promised Quick Media Switching feature to eliminate 'HDMI bonk'. Description: Boom! No blackout period when switching between video refresh rates
",1
91,2023-03-28 07:49:14,"Title: These are the 7 deals I’d actually buy in the Amazon Spring Sale. Description: These epic Amazon deals are worth the money
",1
92,2023-03-28 19:40:27,"Title: Market Highlights: Cum-Cum raid on major banks by French police, and 5 ASX small caps to watch on Wednesday. Description: 150 French investigators were involved in raids of major banks related to a probe on dividend arbitrage strategy known as Cum-Cum.
",0
93,2023-03-29 13:08:45,"Title: The Best Gas Grills for Excellent Outdoor Cooking. Description: From Weber to Napoleon, we've tested gas grills that cost a couple hundred bucks up to grills that cost more than a used car.
",0
94,2023-03-30 07:02:46,"Title: Amazon’s Historic Labor Loss Looks a Lot Different a Year Later. Description: 
",0
95,2023-03-30 17:52:35,"Title: Snap Inc. stock outperforms competitors on strong trading day. Description: Shares of Snap Inc. rose 1.21% to $10.91 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the NASDAQ...
",1
96,2023-03-31 17:37:29,"Title: LG Gram 17 Pro (2023) review: Serious power, seriously light. Description: The LG Gram 17 Pro raises the bar for performance in a big-screen machine you can take anywhere
",1
97,2023-04-03 06:26:27,"Title: Nasdaq Records Best Quarter Since 2020, Market Volatility Declines Further. Description: US stocks closed higher on Friday, with the tech-heavy Nasdaq recording the best quarter since 2020. The S&P 500 gained around 7%, while the Nasdaq added 16.8% in the first quarter. For the month, the S&P 500 and Nasdaq jumped around 3.5% and 6.7%, respectively.
",1
98,2023-04-03 21:11:23,"Title: 9 Upcoming Dividend Increases In April 2023. Description: April is going to be a huge month of dividend increases.
",1
99,2023-04-04 17:39:52,"Title: Discover Financial Services stock outperforms competitors despite losses on the day. Description: Shares of Discover Financial Services shed 0.24% to $98.58 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the...
",-1
100,2023-04-05 12:16:41,"Title: AOMedia Members Intel, Meta, Netflix and NETINT to Highlight the Latest on AV1 Commercial Readiness at NAB 2023. Description: The global leader in press release distribution and regulatory disclosure. Public relations and investor relations professionals rely on Business Wire for broad-based and targeted market reach.
",0
101,2023-04-06 06:35:23,"Title: 7 Dividend-Paying Large-Cap Stocks to Buy in April. Description: If you're looking for the best large-cap stocks for April, it also helps your portfolio to choose stocks that pay a reliable dividend.
",1
102,2023-04-07 05:18:25,"Title: Stock Split Watch: Is Costco Next?. Description: Trading near $500 per share, is Costco ready for a split?
",0
103,2023-04-10 00:21:15,"Title: iPhone 15 mini — why a compact iPhone isn't in Apple's plans. Description: We're unlikely to see an iPhone 15 mini this fall
",0
104,2023-04-10 16:37:43,"Title: Meta Platforms Inc. stock outperforms competitors despite losses on the day. Description: Shares of Meta Platforms Inc. dropped 0.62% to $214.75 Monday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...
",-1
105,2023-04-11 09:17:30,"Title: New MacBook Air 15-inch looks more likely than ever - but you may have to wait. Description: So much to look forward to
",1
106,2023-04-12 07:25:48,"Title: Apple’s latest Magic Keyboard for 11-inch M2 iPad Pro hits best price of the year at $229. Description: Amazon today is now complementing all of the iPad discounts live this week with a price cut on Apple’s official Magic Keyboard for 11-inch M2 iPad Pro at $229 shipped. Available only in the Black styling, today’s offer is dropped from the usual $299 going rate in order to deliver the best discount of the…
",1
107,2023-04-13 00:06:00,"Title: Paris Is Proving Hard to Resist for Big Banks. Description: 
",1
108,2023-04-13 12:29:23,"Title: Stocks making the biggest moves midday: Apple, Tesla, Netflix, Bed Bath & Beyond & more. Description: These are the stocks posting the largest moves in midday trading. 
",0
109,2023-04-14 08:10:30,"Title: International Insider: Cannes Lineup Roars; Don't Forget Mip TV; Rebranding To The Max. Description: Good afternoon Insiders, Max Goldbart here penning the weekly mailer a day after Cannes revealed its long-awaited lineup. Read on for all the details and plenty more, and sign up to the Internation…
",1
110,2023-04-15 14:41:28,"Title: 2023 Percentage Returns Of 5 Largest Stocks - Saturday, April 15. Description: The total market capitalization of the 5 largest U.S. companies equals around $7.91 trillion. This compares to the $7.92 trillion reading of the previous week. Let's take a look at the numbers.
",0
111,2023-04-17 10:13:13,"Title: GoDaddy makes accepting mobile payments easier for anyone with an iPhone. Description: GoDaddy joins Wix in offering Tap to Pay on iPhone for US-based merchants
",1
112,2023-04-17 19:58:26,"Title: The 7 Top Stocks That Hedge Funds Are Buying Now. Description: While you shouldn’t blindly follow the crowd, these are the intriguing stocks that hedge funds are buying now.
",1
113,2023-04-18 12:18:33,"Title: Amazon Under Fire: Apple And Alphabet Warn Of Explicit Content In Kindle App. Description: Apple Inc (NASDAQ: AAPL) and Alphabet Inc (NASDAQ: GOOG)(NASDAQ: GOOGL) flagged Amazon.com Inc (NASDAQ: AMZN) for children being able to access sexually graphic photographs on the popular Kindle app. Reuters' questions to the companies about users' ability via the Kindle app sparked the warnings. The companies said their concerns were around policy violations. Two families told Reuters their pre-teen sons downloaded the explicit material via Amazon's Kindle Unlimited e-book subscription service
",-1
114,2023-04-19 07:40:25,"Title: Apple’s new 14-inch M2 Pro MacBook Pro hits $1,799 all-time low (Save $200). Description: Now halfway through the new work week, Amazon is offering some of the very first chances to save on Apple’s just-refreshed M2 Pro MacBook Pros. Returning to its best price ever for only the second time, things kick off with the entry-level 14-inch M2 Pro MacBook Pro at $1,799 shipped. Normally selling for $1,999, today’s…
",1
115,2023-04-19 17:41:27,"Title: David Rolfe's Wedgewood Partners 1st-Quarter Letter: 'Bailey Bros. Building and Loan Association'. Description: GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Discussion of markets and holdings
",1
116,2023-04-20 11:09:35,"Title: NTT Research and NTT to Present 17 Papers at Eurocrypt 2023. Description: NTT Research's Cryptography & Information Security Lab and NTT's Social Informatics Lab members co-authored 17 papers for presentation at Eurocrypt.
",1
117,2023-04-21 09:07:30,"Title: Save up to $80 on Apple’s latest 10.2-inch iPad starting from $270 at Amazon. Description: After seeing the companion Apple Smart Keyboard go on sale earlier in the week, Amazon is now marking down the actual 10.2-inch iPad. Now starting at $269.99 shipped for the Wi-Fi 64GB configuration, today’s offer is down from the usual $329 going rate in two different styles in order to mark the second-best price of…
",1
118,2023-04-22 12:35:28,"Title: Both the 2022 and 2020 Apple Watch SE are on sale - but which is the better buy?. Description: Two excellent smartwatches at record-low prices today
",0
119,2023-04-24 11:11:19,"Title: Case-Mate’s FUEL 4-in-1 Station charges your whole kit and then some at $106 low (Reg. $150). Description: Amazon is now offering the Case-Mate FUEL 4-in-1 Wireless Charging Station for $106 shipped. Regularly $150 at Amazon and directly from Case-Mate, this is a 2022 release at the lowest price we can find. Today’s deal is roughly $17 under our previous mention and a new Amazon all-time low. While it takes on a more…
",1
120,2023-04-25 07:39:37,"Title: Is iShares Paris-Aligned Climate MSCI USA ETF (PABU) a Strong ETF Right Now?. Description: Smart Beta ETF report for PABU
",1
121,2023-04-25 21:26:30,"Title: MEET A SCIENTOLOGIST RUNS WILD WITH PROFESSIONAL ORIENTEER COLM O'HALLORAN. Description: MEET A SCIENTOLOGIST RUNS WILD WITH PROFESSIONAL ORIENTEER COLM O'HALLORAN
",0
122,2023-04-26 18:20:28,"Title: Amazon.com, Mastercard, drug company earnings: 3 things to watch. Description: Investing.com -- Stocks were mixed, as blue chips sank on Wednesday while the tech sector soared after positive earnings from Microsoft (NASDAQ:MSFT).
",1
123,2023-04-27 12:36:35,"Title: FinFit releases a new podcast episode on Women's Financial Stability.. Description: FinFit releases a new podcast episode on Women's Financial Stability.
",0
124,2023-04-28 09:24:29,"Title: Wall Street Says This Is Microsoft's Big Year. Description: 
",1
125,2023-04-29 07:04:25,"Title: The Fundamentals of Investing in Monopolies. Description: A monopoly might sound like a bad thing, but it can be really good for investors.
",1
126,2023-05-01 08:31:15,"Title: Apple Watch tipped to reinvent widgets with watchOS 10 — here's what we know. Description: It won’t be like Glances
",1
127,2023-05-01 19:20:14,"Title: If You Invested $100 In Tesla, AMD, Nvidia, Apple, Microsoft And Plug Power Stock 5 Years Ago, Here's How Much You'd Have Now. Description: Investors who placed their hard-earned cash into major US indices have enjoyed respectable returns over the past five years.
",1
128,2023-05-02 14:33:30,"Title: Q1 Earnings Season Scorecard and Featured Research on Apple, Microsoft & Meta Platforms. Description: Today's Research Daily features the Q1 earnings season scorecard and new research reports on Apple (AAPL), Microsoft (MSFT),  Meta Platforms. (META) and others.
",1
129,2023-05-03 09:34:31,"Title: Google now lets you log in without a password. Description: Passkeys let you login with biometrics alone to your Google account
",1
130,2023-05-04 00:08:23,"Title: Powell’s Narrative Revives Talk of a Pivot. Description: 
",0
131,2023-05-04 13:14:59,"Title: Apple earnings: What to expect from the iPhone maker. Description: Spending on consumer electronics has been shaky, but the industry lion is about to show how it has fared.
",0
132,2023-05-05 00:04:32,"Title: Why Your Portfolio Needs Investment Trusts. Description: 
",0
133,2023-05-05 11:25:42,"Title: Take a Bite of Apple With These ETFs Post Solid Q2 Earnings. Description: Apple reported solid second-quarter fiscal 2023 results by beating estimates on both earnings and revenues, powered by a surprise boost in iPhone sales.
",1
134,2023-05-06 03:44:27,"Title: Robert W. Baird Boosts Apple (NASDAQ:AAPL) Price Target to $180.00. Description: Apple (NASDAQ:AAPL – Get Rating) had its target price raised by Robert W. Baird from $170.00 to $180.00 in a research report sent to investors on Tuesday morning, The Fly reports. Several other brokerages have also recently commented on AAPL. The Goldman Sachs Group initiated coverage on Apple in a research report on Sunday, March […]
",1
