,date,news,score
20,2023-01-03 20:13:24,"Title: Tesla, Amazon, Apple, Aurinia Pharma, Vera Therapeutics: Why These 5 Stocks Are Drawing Investors' Attention Today. Description: Major Wall Street indices closed in the red on Tuesday, the first trading day of 2023, as concerns over rising rates and inflation still seem to drive investor sentiments.
",-1
21,2023-01-03 21:01:38,"Title: Adobe Inc. stock outperforms competitors on strong trading day. Description: Shares of Adobe Inc. inched 0.12% higher to $336.92 Tuesday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500...
",1
22,2023-01-03 21:06:15,"Title: Peloton Interactive Inc. stock outperforms competitors on strong trading day. Description: Shares of Peloton Interactive Inc. rose 2.27% to $8.12 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the...
",1
23,2023-01-04 00:34:23,"Title: 7 Euphonious Deals To Watch Paramount Network Without Cable For Free. Description: Paramount Network offers great shows and films on its channel. If you want to catch it without cable, then this is the perfect list for you.
",1
24,2023-01-04 03:11:31,"Title: Investor Fear Increases Slightly As US Stocks Settle Lower On First Trading Session Of 2023. Description: The CNN Money Fear and Greed index showed a slight increase in the fear level among US investors. US stocks closed lower on the first trading session of 2023, giving up gains recorded earlier during the session.
",-1
25,2023-01-04 05:33:31,"Title: SanDisk Professional G-DRIVE ArmorATD review. Description: Robust and well-engineered external HDD drive
",1
26,2023-01-04 06:19:28,"Title: A bad market omen: Apple and Tesla denting market sentiment to start the year. Description: It was a sloppy start to the year for stocks, and the steep decline in two market darlings — Apple and Tesla — is not a good omen for the market in 2023.
",-1
27,2023-01-04 06:56:01,"Title: China risks overhang U.S. tech giants Tesla and Apple as share prices plunge. Description: Apple and Tesla are facing headwinds in China with concerns over consumer strength, which is contributing to investor jitters around the U.S. tech giants. 
",-1
28,2023-01-04 07:39:17,"Title: E-Mini S&P 500 Awaits FOMC Minutes. Description: The E-mini S&P 500 rose by about 0.4% in the European trading session as market participants await the FOMC minutes later of the New York session to conclude further scenarios and direction of the market context.
",1
29,2023-01-04 08:33:18,"Title: Could the Dow Jones Keep Outperforming the Nasdaq Composite in 2023?. Description: The Dow crushed the Nasdaq in 2022, but that's no guarantee of a lasting trend.
",1
30,2023-01-04 09:04:54,"Title: Watch out Amazon: Roku to expand hardware lineup with Roku-branded TVs. Description: Streaming was just the start for Roku
",1
31,2023-01-04 10:03:40,"Title: Nvidia And Foxconn Joined Forces To Build Autonomous Vehicles. Description: Chipmaker Nvidia Corp (NASDAQ: NVDA) and key Apple Inc (NASDAQ: AAPL) supplier Hon Hai Precision Industry Co Ltd (OTC: HNHPF) Foxconn collaborated to develop autonomous vehicle platforms. Foxconn will be a tier-one manufacturer, producing electronic control units (ECUs) based on NVIDIA DRIVE Orin for the global automotive market. Foxconn-manufactured electric vehicles (EVs) will feature DRIVE Orin ECUs and DRIVE Hyperion sensors for highly automated driving capabilities. Also Read: Taiwan Semico
",1
32,2023-01-04 10:33:22,"Title: Leading Patent Litigator Kevin Burgess Returns to McKool Smith. Description: Leading Patent Litigator Kevin Burgess Returns to McKool Smith
",1
33,2023-01-04 11:35:45,"Title: Smartphone Accessories: Belkin 65W Dual USB-C Charger $41 (New low), more. Description: Amazon is offering the Belkin 65W Dual USB-C Charger for $40.76 shipped. Down from $50, today’s deal marks the third price drop that we’ve tracked all-time which also delivers the best deal that we’ve seen yet. Leveraging Power Delivery 3.0 and GaN technologies, this charger is perfect for powering your on-the-go kit. It has the…
",1
34,2023-01-04 12:32:16,"Title: 'Apple should be a $250 stock' - Loup Ventures' Gene Munster. Description: Loup Ventures analyst Gene Munster said Wednesday that he is still optimistic about the Apple (AAPL) in the long run and expects the stock could reach $250 by next year, almost double vs
",1
35,2023-01-04 13:45:30,"Title: Panasonic Announces Highly Anticipated LUMIX S5II and S5IIX at Consumer Electronics Show 2023. Description: The S5II and S5IIX utilize Phase Detection Auto-Focus (PDAF), satisfying the demand for the feature in LUMIX mirrorless cameras
",1
36,2023-01-04 14:59:38,"Title: CES 2023: LG goes big with wireless 97-inch OLED TV. Description: LG also unveiled home appliances such as an automated refrigerator, a deodorizing shoe case and an end table with built-in air purifier, as well as car...
",1
37,2023-01-04 16:50:14,"Title: Buffett’s Next Bet Is One Of His Biggest Ever. Description: Warren Buffett has placed his next big bet. His firm, Berkshire Hathaway, has increased its stake in this firm to 21%.
",1
38,2023-01-04 17:04:08,"Title: Adobe Inc. stock outperforms competitors on strong trading day. Description: Shares of Adobe Inc. rose 1.33% to $341.41 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...
",1
39,2023-01-04 17:28:33,"Title: Spiros Segalas' Fund Trims Apple, Enters 3 Positions in 4th Quarter. Description: Search for Stocks, ETFs, Indices, Insiders, Investing Gurus and Futures on Gurufocus.com.
",-1
40,2023-01-04 20:15:57,"Title: HP Inc. stock outperforms market on strong trading day. Description: Shares of HP Inc. rose 1.76% to $27.22 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500 Index...
",1
41,2023-01-04 20:39:34,"Title: 4 Dividend Growth Stocks I'm Buying In 2023. Description: 2022 was a great year for dividend growth stocks, which collectively out-performed the S&P 500. Read on as I share 4 dividend stocks I'll be buying up in 2023.
",1
42,2023-01-05 00:06:22,"Title: Here's why Apple should give up on the iPhone 15 Plus. Description: Time to subtract the Plus from Apple's future iPhone plans
",-1
43,2023-01-05 02:31:19,"Title: Hoping for a Stock Market Rally? Big Tech May Get in the Way.. Description: The gigantic tech companies that account for a fifth of the index could have further to fall. 
",-1
44,2023-01-05 05:42:19,"Title: S&P 500 Settles Higher, Volatility In Markets Declines. Description: The S&P 500 closed higher on Wednesday following the release of minutes from the recent Federal Reserve's meeting. The Fed reiterated its previous intentions to do whatever it takes to bring inflation down, but said it may continue to soften its tightening measures, according to the November meeting minutes released Wednesday by the Federal Open Market Committee.
",1
45,2023-01-05 07:13:23,"Title: APPL Double Zigzag Breaks Fresh Lows. Description: The formation of a corrective trend for Apple stocks continues. This takes the form of a 3-wave zigzag of the cycle degree a-b-c.
",-1
46,2023-01-05 08:22:20,"Title: My Dividend Stock Portfolio: New December Record - 96 Holdings With 24 Buys, 6 Sales. Description: Inflation and (expected) actions by the Fed continue to dominate market movements. Learn more about the holdings for December in my dividend income portfolio.
",1
47,2023-01-05 09:29:23,"Title: iPad Air 5 delivers Apple’s M1 chip, 256GB of storage, and cellular connectivity at $99 off. Description: After stock shortages have made it hard to find, the latest iPad Air 5 deal takes $99 off the elevated 256GB model with cellular connectivity.
",1
48,2023-01-05 11:07:31,"Title: The best laptops of CES 2023 (so far). Description: Looking for the coolest laptops of CES 2023? They're all here
",0
49,2023-01-05 13:05:34,"Title: Ruth Negga Joins Jake Gyllenhaal In ‘Presumed Innocent’ Apple TV+ Series From David E. Kelley & J.J. Abrams. Description: EXCLUSIVE: Oscar and Tony-nominated Ruth Negga has been tapped to star opposite Jake Gyllenhaal (who is in final negotiations), in Presumed Innocent, Apple TV+’s upcoming limited series from David …
",1
50,2023-01-05 14:07:36,"Title: AppLovin Likely Stock For Additional Estimate Revisions Ahead Of Courtesy Secular And Fundamental Pressures, Analyst Says. Description: Benchmark analyst Mark Zgutowicz initiated coverage on AppLovin Corp (NASDAQ: APP) with a S
",1
51,2023-01-05 15:06:47,"Title: T-Mobile US Analysts Cheer Its Preliminary Q4 Subscriber Numbers. Description: RBC Capital analyst Kutgun Maral maintained Outperform on T-Mobile US, Inc (NASDAQ: TMUS) with a $166 price target after it shared preliminary 4Q22 subscriber results and provided some color at an investor conference. Postpaid phone net adds of 927k matched sell-side consensus, though the analyst believes were encouragingly ahead of buy-side expectations in the mid-800k range or lower, given concerns over the impact of Apple Inc (NASDAQ: AAPL) iPhone supply chain disruption. Churn was again a br
",1
52,2023-01-05 15:55:19,"Title: How AI Went From Joke to Ubiquity in 70 Years. Description: With breakthroughs in machine learning and artificial intelligence, a new era has begun. Data has exploded — and AI stocks will too.
",1
53,2023-01-05 17:07:32,"Title: Tribal Rides International Notes Accomplishments in 2022; Poised for Continued Growth in 2023. Description: Mobility as a Service (MaaS) company identifies goals within reach for 2023MISSION VIEJO, CA / ACCESSWIRE / January 5, 2023 / Tribal Rides International Corp. (OTC PINK:XNDA) (the ""Company"" or ""Tribal
",1
54,2023-01-05 18:42:56,"Title: T‑Mobile y Delta Air Lines se unen para ofrecer wifi gratis a bordo. Description: T‑Mobile (NASDAQ: TMUS) y Delta Air Lines anunciaron hoy que los miembros de SkyMiles que vuelen con Delta pueden obtener wifi rápido y gratis durante
",1
55,2023-01-05 19:11:35,"Title: Adobe Inc. stock underperforms Thursday when compared to competitors. Description: Shares of Adobe Inc. shed 3.80% to $328.44 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...
",-1
56,2023-01-05 19:16:16,"Title: Peloton Interactive Inc. stock underperforms Thursday when compared to competitors. Description: Shares of Peloton Interactive Inc. slid 2.94% to $8.58 Thursday, on what proved to be an all-around rough trading session for the stock market, with the...
",-1
57,2023-01-05 21:32:01,"Title: Baskin Wealth Management Monthly Newsletter - December 2022. Description: 2022 easily makes the top ten list for bad stock market returns. So, why are we optimistic for 2023? Click here to find out.
",1
58,2023-01-06 01:12:18,"Title: Stuck Between Paramount+ & Peacock? Here's Everything To Know About Them. Description: Paramount+ and Peacock are currently the best platforms in the market. Here's everything to know before choosing the platform.
",0
59,2023-01-06 04:18:20,"Title: It’s Going to Get Worse for Stocks Before It Gets Better. Description: We've detected unusual activity from your computer network
",-1
60,2023-01-06 06:29:02,"Title: Here's Why We Think Apple (NASDAQ:AAPL) Might Deserve Your Attention Today. Description: For beginners, it can seem like a good idea (and an exciting prospect) to buy a company that tells a good story to...
",1
61,2023-01-06 07:38:36,"Title: The Top 5 Risks to Your Investment Portfolio in 2023. Description: The calendar might have changed, but the environment hasn't. Let's look at a few investment risks that still exist here in 2023.
",0
62,2023-01-06 09:12:36,"Title: Apple's mixed-reality headset will be announced this spring at the earliest, top analyst says. Description: Apple's widely expected mixed-reality headset won't be announced until spring 2023, top analyst Ming-Chi Kuo said, after delays.
",0
63,2023-01-06 11:10:27,"Title: FTX’s Sam Bankman-Fried Pleads Not Guilty. Now What? (Podcast). Description: Sam Bankman-Fried pleads not guilty as expected, trial date set for October.
",0
64,2023-01-06 12:43:58,"Title: The Apple TV 4K just crashed below $100 — act fast. Description: The still-great Apple TV 4K from 2021 is just $99
",1
65,2023-01-06 15:38:16,"Title: It's too early to share Wall Street's renewed optimism for mega-cap tech stocks. Description: While we are always happy to see analysts support our tech holdings, the near-term upside is limited. 
",0
66,2023-01-06 16:55:53,"Title: CES 2023: AMD, Nvidia, auto applications get the hype, but analysts say this one chip maker ruled. Description: As CES 2023 draws to a close this weekend much of the attention in the chip world was lauded on companies like Advanced Micro Devices Inc. and Nvidia Corp....
",1
67,2023-01-06 17:24:21,"Title: Pro Picks: Watch all of Friday's big stock calls on. Description: A recap of Friday's best stock picks on CNBC.
",0
68,2023-01-06 19:15:03,"Title: HP Inc. stock outperforms competitors on strong trading day. Description: Shares of HP Inc. advanced 4.23% to $28.36 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index...
",1
69,2023-01-06 20:49:37,"Title: Stocks Down, Markets Turning To Nonfarm Payrolls. Description: Some of the big tech are leading towards the downside with Tesla and Apple leading the way for the big tech companies.
",-1
70,2023-01-07 05:54:26,"Title: 3 Compelling Reasons Why Amazon Stock Is a Smarter Pick Than Apple in 2023. Description: Both of these stocks should remain winners over the long run. But Amazon has some near-term advantages.
",1
71,2023-01-07 08:18:24,"Title: Recession Odds, GOP Leadership and EV Woes: Your Week in Big Take. Description: We've detected unusual activity from your computer network
",0
72,2023-01-07 11:49:31,"Title: A Fresh Face-Off on the Market Cap Game Show. Description: A market cap game with the ""Rule Breaker Investing"" podcast.
",0
73,2023-01-07 16:43:32,"Title: Apple Watch Ultra helps tackle New Year’s resolutions with rare $50 discount in three styles. Description: Amazon is helping you make the most of those 2023 fitness resolutions with the first chance to save on Apple Watch Ultra in over a month. The flagship wearable has only been on sale a couple of times so far, and now there is another chance to lock-in some savings with all three styles down…
",1
74,2023-01-08 00:30:30,"Title: Being Honest With Yourself. Description: There is a time for becoming a better caterpillar, and there is a time for becoming a butterfly. The best companies know when it's time to transform.
",0
75,2023-01-08 06:38:14,"Title: High Quality Dividend Growth Near 52-Week Lows: Qualcomm Is Quality. Description: Qualcomm has an exciting strategy with high growth potential. Read more to see why QCOM stock is a good investment for long-term dividend growth investors.
",1
76,2023-01-08 12:01:37,"Title: A tale of two headsets: Hands-on HTC Vive XR Elite and Magic Leap 2 at CES 2023. Description: Diving into the AR/VR deep end
",0
77,2023-01-08 20:52:39,"Title: Why Fed rate hikes in 2023 could stymie North Carolina's fast growth. Description: Downtown Raleigh
",0
78,2023-01-09 03:45:05,"Title: IPhone Exports from India Double to Surpass $2.5 Billion. Description: We've detected unusual activity from your computer network
",1
79,2023-01-09 05:38:15,"Title: Apple Watch User Says He Ended Up In Emergency Room After His Gadget Exploded. Description: An Apple Inc. (NASDAQ: AAPL) watch user reportedly ended up in an emergency room after his device expanded, overheated, started smoking and eventually exploded, all in the course of an evening and night, in October 2022.
",-1
80,2023-01-09 07:01:16,"Title: New Year, New Strategy? Actually, No; Here's Why, Plus 6 Quick Updates. Description: 2022 was a challenging year, and 2023 will be volatile as well. Find out why innovative and compelling companies with impressive metrics accumulate ownership over time.
",0
81,2023-01-09 07:56:20,"Title: Apple's India Hirings Signal Flagship Store Debut By March: FT. Description:  
",1
82,2023-01-09 09:04:32,"Title: Apple reportedly set to announce 'Reality Pro' VR headset this spring and will ship it in the fall. Description: Apple's mixed-reality headset is slated for a spring launch and fall shipment, after an analyst anticipated the headset would be delayed last week.
",1
83,2023-01-09 09:51:20,"Title: All iPhone 15 models just tipped to get Dynamic Island — titanium a Pro exclusive. Description: iPhone 15 could really push the Dynamic Island, while iPhone 15 Pro models get a titanium frame
",1
84,2023-01-09 11:02:33,"Title: XetHub Emerges from Stealth with $7.5 million in Seed Financing for Collaboration and Development Platform for ML and AI Applications. Description: Today XetHub announced seed financing of $7.5 million from Madrona. XetHub brings data and code together so that hybrid and remote teams can collabora
",1
85,2023-01-09 12:07:25,"Title: Goldman basket of U.S. stocks linked to China is starting to beat the market — Here's what's in it. Description: U.S. stocks heavily tied to China have begun to outperform the rest of the market as the world's second largest economy seeks to return to a pre-pandemic normal.
",1
86,2023-01-09 13:00:37,"Title: Wedmont Private Capital's Top 5 Buys of the 4th Quarter. Description: GuruFocus Article or News written by insider and the topic is about: 
",1
87,2023-01-09 14:21:01,"Title: MacBook owners could get up to $395 in Butterfly keyboard lawsuit — see if you’re eligible. Description: If you had to get your Butterfly keyboard repaired, you could be owed some money
",1
88,2023-01-09 16:07:07,"Title: Filings: Apple now intends to pour at least $240M into expansion of NW Austin campus. Description: Construction on new Apple campus in Northwest Austin in December 2022.
",1
89,2023-01-09 16:44:50,"Title: TD Ameritrade Investor Movement Index: IMX Score Remains Flat as 2022 Comes to a Close. Description: The Investor Movement Index® (IMXSM) remained at 4.17 in December, unchanged from its score in November. The IMX is TD Ameritrade’s proprietary, behav
",0
90,2023-01-09 16:49:45,"Title: Best Buy Co. Inc. stock falls Monday, underperforms market. Description: Shares of Best Buy Co. Inc. slipped 1.18% to $82.06 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...
",-1
91,2023-01-09 18:45:25,"Title: Apple Plans to Drop Key Broadcom Chip to Use In-House Design. Description: (Bloomberg) -- Apple Inc.’s push to replace the chips inside its devices with homegrown components will include dropping a key Broadcom Inc. part in 2025, according to people familiar with the situation, dealing a blow to one of its biggest suppliers. 
",-1
92,2023-01-09 20:05:05,"Title: Garmin Ltd. stock underperforms Monday when compared to competitors despite daily gains. Description: Shares of Garmin Ltd. inched 0.10% higher to $98.23 Monday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...
",0
93,2023-01-09 23:02:31,"Title: Tata Nears iPhone Plant Takeover to Grow Apple Supply Role. Description: We've detected unusual activity from your computer network
",1
94,2023-01-10 03:23:17,"Title: Epson SureLab D1070 High-Production Minilab Printer is Now Available. Description: Epson SureLab D1070 High-Production Minilab Printer is Now Available
",0
95,2023-01-10 05:30:36,"Title: Better Buy: Tesla vs. Amazon. Description: These two growth stocks were big market underperformers in 2022.
",-1
96,2023-01-10 07:03:31,"Title: TikTok Finds a Less Hostile Audience in the EU. Description: We've detected unusual activity from your computer network
",0
97,2023-01-10 08:10:24,"Title: Google Docs update could make voice typing genuinely useful. Description: It's heading to other browsers beyond Chrome, too
",1
98,2023-01-10 08:52:34,"Title: UGREEN's 15W MagSafe Charger refuels your entire Apple kit at new $100 low (Save $30). Description: UGREEN’s official Amazon storefront is now offering its latest 15W 3-in-1 MagSafe Charging Stand for $99.99 shipped. Dropping lower than ever before, today’s offer is down from the usual $130 going rate and marking a new all-time low. This is $10 under our previous mention and still one of the first discounts so far. Streamlining…
",1
99,2023-01-10 09:25:38,"Title: Kastle Names Former Microsoft and Sonos Technology Executive as Chief Technology Officer. Description: Kastle Names Former Microsoft and Sonos Technology Executive as Chief Technology Officer
",1
100,2023-01-10 10:25:53,"Title: Cinedigm Adding 18,000+ Films & TV Series to Cineverse via Distribution Agreement with Filmhub. Description: Cinedigm Adding 18,000+ Films & TV Series to Cineverse via Distribution Agreement with Filmhub
",1
101,2023-01-10 10:47:19,"Title: Meta Named Favorite Internet Stock for 2023 in JPMorgan Survey. Description: We've detected unusual activity from your computer network
",1
102,2023-01-10 11:41:57,"Title: Taiwan Semiconductor rises even as company reports December revenue slowdown. Description: Taiwan Semiconductor (TSM) shares rose fractionally in early trading on Tuesday as the global foundry giant said December revenue fell 13.5% month-over-month.
",0
103,2023-01-10 13:02:23,"Title: Epic MacBook Air M2 deal at Best Buy is lowest price ever. Description: The best MacBook Air deal we've ever seen
",1
104,2023-01-10 14:20:28,"Title: SEC alleges South Florida electronics retailer ran pump-and-dump scheme. Description: 
",-1
105,2023-01-10 16:08:22,"Title: Midday movers: Coinbase Global, Bed Bath & Beyond, Broadcom and more. Description: By Liz Moyer
",0
106,2023-01-10 18:50:24,"Title: Apple (AAPL) Gains But Lags Market: What You Should Know. Description: Apple (AAPL) closed the most recent trading day at $130.73, moving +0.45% from the previous trading session.
",1
107,2023-01-10 19:19:14,"Title: Discover Financial Services stock outperforms market on strong trading day. Description: Shares of Discover Financial Services rallied 1.67% to $105.61 Tuesday, on what proved to be an all-around favorable trading session for the stock market,...
",1
108,2023-01-10 19:31:29,"Title: : The holiday PC market stunk for everyone except Apple, report says. Description: A sharp drop in global PC shipments in the holiday quarter makes it more likely that the PC market's recovery will be later than expected.
",1
109,2023-01-10 21:18:31,"Title: The holiday PC market stunk for everyone except Apple, report says. Description: A sharp drop in global PC shipments in the holiday quarter makes it more likely that the PC market's recovery will be later than expected.
",1
110,2023-01-11 01:50:02,"Title: The ‘best places to work’ in America are dominated by tech companies — but these three Silicon Valley giants did not make the list. Description: The names are drawn from the anonymous feedback of the employees who actually work at these companies.
",0
111,2023-01-11 06:05:30,"Title: 1 Warren Buffett ETF That Could Help You Retire a Millionaire. Description: With a few hundred dollars per month, you could be on your way to millionaire status.
",1
112,2023-01-11 06:59:41,"Title: Microsoft: Shark Tank Deal For ChatGPT. Description: Microsoft appears set to make a strange deal to invest aggressively in OpenAI. Check out why we maintain our bearish thesis on MSFT stock.
",-1
113,2023-01-11 08:01:05,"Title: iPhone 12 series all on sale from $340 in 1-day Woot refurbished sale (Up to $559 off). Description: Today only, Woot is discounting a selection of previous-generation certified refurbished iPhones. Prime members will score free shipping, while a $6 fee will apply otherwise. Amongst all four of Apple’s iPhone 12 series handsets, our favorite of the batch has to be the flagship iPhone 12 Pro Max, which now starts at $539.99 for the 128GB capacity model in all four…
",1
114,2023-01-11 08:54:16,"Title: Here are Wednesday's biggest analyst calls: Apple, Tesla, Netflix, Amazon, Salesforce, Levi's & more. Description: Here are Wednesday's biggest calls on Wall Street.
",0
115,2023-01-11 09:30:27,"Title: PC Sales Plunged 28% in Q4. The Pandemic Boom Is Fading.. Description: Sales in the last quarter of 2022 fell at every PC maker in the quarter, with Apple enduring the downturn better than HP and Dell.
",-1
116,2023-01-11 10:06:36,"Title: CASETiFY’s first Disney iPhone 14 cases come decked out with Mickey and friends designs. Description: The first batch of iPhone 14 cases decked out with Mickey and Friends designs have arrived as part of the new CASETiFY Disney collaboration.
",1
117,2023-01-11 10:38:17,"Title: Viral TikTok Video Shows You How To Deliver Perfect Shots Of Moon On iPhone 14. Description: Users who want to take shots of the Moon from their Apple Inc.'s (NASDAQ: AAPL) iPhone 14 camera to the next level, can try this viral TikTok hack. 
",1
118,2023-01-11 11:21:33,"Title: Paul Tudor Jones Says ESG-Friendly Companies Will 'Be Rewarded'. Description: GuruFocus Article or News written by Sydnee Gatewood and the topic is about: Guru discusses Just 100 list with CNBC
",1
119,2023-01-11 12:32:35,"Title: Artificial Intelligence Just Reached Its Very Own “iPhone Moment”. Description: Artificial intelligence has arrived. And it’s going to reshape how trillions of dollars are spent in the global economy.
",1
120,2023-01-11 13:08:34,"Title: Golden Globes 2023 Baby Boom: Hilary Swank, Kaley Cuoco & More Pregnant Stars Brought Maternity Style to the Red Carpet. Description: From Hilary Swank to Kaley Cuoco, discover all of the pregnant celebrities with baby bumps on the 2023 Golden Globes red carpet.
",0
121,2023-01-11 16:17:21,"Title: Apple is working on touch screen Macs and may introduce them as soon as 2025. Description: In a major reversal, Apple (AAPL) is working on touchscreen Macs and may introduce the computers as soon as 2025.
",1
122,2023-01-11 17:14:25,"Title: Amazon.com Inc. stock rises Wednesday, outperforms market. Description: Shares of Amazon.com Inc. rose 5.81% to $95.09 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...
",1
123,2023-01-11 17:17:42,"Title: Apple could bring once-abhorred touchscreens to computers in 2025: report. Description: Apple Inc. is working on making touch-screen Macs that could roll out in 2025, Bloomberg reported on Wednesday, citing sources familiar with the matter....
",1
124,2023-01-11 18:27:40,"Title: Why You Should Hedge Berkshire Hathaway Now. Description: Berkshire Hathaway's operating businesses are having a good year as the economy further normalizes. Here's what investors need to know about BRK.A stock.
",1
125,2023-01-11 19:24:22,"Title: MarketWatch First Take: The PC boom and bust is already ‘one for the record books,’ and it isn’t over. Description: The end of the biggest boom the personal-computer industry has ever seen is ugly, and its isn't over.
",-1
126,2023-01-11 21:46:20,"Title: Steve Jobs Saw This Tech As 'Terrible' Idea — But Apple Could Be Bringing It To Macs Soon Anyway. Description: Engineers at Apple Inc (NASDAQ: AAPL) are reportedly working on adding touchscreens to MacBook computers.
",0
127,2023-01-12 02:33:24,"Title: Back Again At Comparing Skyworks Vs. Qorvo. Description: Both Skyworks and Qorvo are at basement-level pricing with significant growth arrows in their quivers. Click here to understand the differences between the two stocks.
",1
128,2023-01-12 04:52:30,"Title: Shahid Launches ‘Period Market’ Landmark With Global Cast; Alkemy X Expansion; BBC Buys U.S. ‘Traitors’; Blue Ant Promotions; BBC Three ‘Wagspiracy’ - Global Briefs. Description: Shahid Launches ‘Period Market’ Landmark With Global Cast Middle Eastern streamer Shahid has launched Period Market, a landmark period drama featuring a global cast from across EMEA, fi…
",0
129,2023-01-12 06:20:31,"Title: Is Meta Platforms Sitting on a $1 Trillion Opportunity?. Description: Metaverse adoption and spending may be about to explode.
",1
130,2023-01-12 07:06:14,"Title: Yext Launches Integration with Apple Business Connect. Description: Yext has launched an integration with the Apple Business Connect API to give customers greater control over their presence on Apple Maps.
",1
